DateTime,beats_per_minute,TA(C),RH(%),TG(C),WBGT(C)
2024-11-21 12:36:43,120.0,40.8,17.1,43.2,27.8
2024-11-21 12:36:47,122.0,40.8,17.1,43.2,27.8
2024-11-21 12:36:53,119.0,40.8,17.1,43.2,27.8
2024-11-21 12:36:57,120.0,40.8,17.1,43.2,27.8
2024-11-21 12:37:02,116.0,40.8,17.1,43.2,27.8
2024-11-21 12:37:07,115.0,40.8,17.1,43.2,27.8
2024-11-21 12:37:13,120.0,40.8,17.1,43.2,27.8
2024-11-21 12:37:18,117.0,40.8,17.1,43.2,27.8
2024-11-21 12:37:23,116.0,40.8,17.1,43.2,27.8
2024-11-21 12:37:28,119.0,40.8,17.1,43.2,27.8
2024-11-21 12:37:33,118.0,40.8,17.1,43.2,27.8
2024-11-21 12:37:38,132.0,40.8,17.1,43.2,27.8
2024-11-21 12:37:42,132.0,40.8,17.0,42.7,27.7
2024-11-21 12:37:43,139.0,40.8,17.0,42.7,27.7
2024-11-21 12:37:48,142.0,40.8,17.0,42.7,27.7
2024-11-21 12:37:53,141.0,40.8,17.0,42.7,27.7
2024-11-21 12:37:58,137.0,40.8,17.0,42.7,27.7
2024-11-21 12:38:03,134.0,40.8,17.0,42.7,27.7
2024-11-21 12:38:07,139.0,40.8,17.0,42.7,27.7
2024-11-21 12:38:12,137.0,40.8,17.0,42.7,27.7
2024-11-21 12:38:18,134.0,40.8,17.0,42.7,27.7
2024-11-21 12:38:22,135.0,40.8,17.0,42.7,27.7
2024-11-21 12:38:27,133.0,40.8,17.0,42.7,27.7
2024-11-21 12:38:33,129.0,40.8,17.0,42.7,27.7
2024-11-21 12:38:38,128.0,40.8,17.0,42.7,27.7
2024-11-21 12:38:42,128.0,40.6,17.3,42.7,27.6
2024-11-21 12:38:43,128.0,40.6,17.3,42.7,27.6
2024-11-21 12:38:48,126.0,40.6,17.3,42.7,27.6
2024-11-21 12:38:53,121.0,40.6,17.3,42.7,27.6
2024-11-21 12:38:58,118.0,40.6,17.3,42.7,27.6
2024-11-21 12:39:03,115.0,40.6,17.3,42.7,27.6
2024-11-21 12:39:08,117.0,40.6,17.3,42.7,27.6
2024-11-21 12:39:13,124.0,40.6,17.3,42.7,27.6
2024-11-21 12:39:18,127.0,40.6,17.3,42.7,27.6
2024-11-21 12:39:23,125.0,40.6,17.3,42.7,27.6
2024-11-21 12:39:28,126.0,40.6,17.3,42.7,27.6
2024-11-21 12:39:33,125.0,40.6,17.3,42.7,27.6
2024-11-21 12:39:38,123.0,40.6,17.3,42.7,27.6
2024-11-21 12:39:42,118.0,40.9,17.1,44.4,28.1
2024-11-21 12:39:48,117.0,40.9,17.1,44.4,28.1
2024-11-21 12:39:53,120.0,40.9,17.1,44.4,28.1
2024-11-21 12:39:57,111.0,40.9,17.1,44.4,28.1
2024-11-21 12:40:02,121.0,40.9,17.1,44.4,28.1
2024-11-21 12:40:07,124.0,40.9,17.1,44.4,28.1
2024-11-21 12:40:13,118.0,40.9,17.1,44.4,28.1
2024-11-21 12:40:18,123.0,40.9,17.1,44.4,28.1
2024-11-21 12:40:23,123.0,40.9,17.1,44.4,28.1
2024-11-21 12:40:28,124.0,40.9,17.1,44.4,28.1
2024-11-21 12:40:33,122.0,40.9,17.1,44.4,28.1
2024-11-21 12:40:38,120.0,40.9,17.1,44.4,28.1
2024-11-21 12:40:42,120.0,41.3,16.9,45.5,28.4
2024-11-21 12:40:43,121.0,41.3,16.9,45.5,28.4
2024-11-21 12:40:48,122.0,41.3,16.9,45.5,28.4
2024-11-21 12:40:53,122.0,41.3,16.9,45.5,28.4
2024-11-21 12:40:58,124.0,41.3,16.9,45.5,28.4
2024-11-21 12:41:03,123.0,41.3,16.9,45.5,28.4
2024-11-21 12:41:08,124.0,41.3,16.9,45.5,28.4
2024-11-21 12:41:12,124.0,41.3,16.9,45.5,28.4
2024-11-21 12:41:18,121.0,41.3,16.9,45.5,28.4
2024-11-21 12:41:22,120.0,41.3,16.9,45.5,28.4
2024-11-21 12:41:28,121.0,41.3,16.9,45.5,28.4
2024-11-21 12:41:33,121.0,41.3,16.9,45.5,28.4
2024-11-21 12:41:38,118.0,41.3,16.9,45.5,28.4
2024-11-21 12:41:42,118.0,40.9,16.9,45.0,28.2
2024-11-21 12:41:43,118.0,40.9,16.9,45.0,28.2
2024-11-21 12:41:48,119.0,40.9,16.9,45.0,28.2
2024-11-21 12:41:53,117.0,40.9,16.9,45.0,28.2
2024-11-21 12:41:58,118.0,40.9,16.9,45.0,28.2
2024-11-21 12:42:03,118.0,40.9,16.9,45.0,28.2
2024-11-21 12:42:08,116.0,40.9,16.9,45.0,28.2
2024-11-21 12:42:13,117.0,40.9,16.9,45.0,28.2
2024-11-21 12:42:18,122.0,40.9,16.9,45.0,28.2
2024-11-21 12:42:23,125.0,40.9,16.9,45.0,28.2
2024-11-21 12:42:28,124.0,40.9,16.9,45.0,28.2
2024-11-21 12:42:33,123.0,40.9,16.9,45.0,28.2
2024-11-21 12:42:38,118.0,40.9,16.9,45.0,28.2
2024-11-21 12:42:42,118.0,41.0,17.1,44.7,28.2
2024-11-21 12:42:43,118.0,41.0,17.1,44.7,28.2
2024-11-21 12:42:48,119.0,41.0,17.1,44.7,28.2
2024-11-21 12:42:53,119.0,41.0,17.1,44.7,28.2
2024-11-21 12:42:57,120.0,41.0,17.1,44.7,28.2
2024-11-21 12:43:02,121.0,41.0,17.1,44.7,28.2
2024-11-21 12:43:08,120.0,41.0,17.1,44.7,28.2
2024-11-21 12:43:12,118.0,41.0,17.1,44.7,28.2
2024-11-21 12:43:18,118.0,41.0,17.1,44.7,28.2
2024-11-21 12:43:23,118.0,41.0,17.1,44.7,28.2
2024-11-21 12:43:28,118.0,41.0,17.1,44.7,28.2
2024-11-21 12:43:33,113.0,41.0,17.1,44.7,28.2
2024-11-21 12:43:38,114.0,41.0,17.1,44.7,28.2
2024-11-21 12:43:42,114.0,40.8,17.3,44.0,28.0
2024-11-21 12:43:43,117.0,40.8,17.3,44.0,28.0
2024-11-21 12:43:48,116.0,40.8,17.3,44.0,28.0
2024-11-21 12:43:53,117.0,40.8,17.3,44.0,28.0
2024-11-21 12:43:58,116.0,40.8,17.3,44.0,28.0
2024-11-21 12:44:03,115.0,40.8,17.3,44.0,28.0
2024-11-21 12:44:08,115.0,40.8,17.3,44.0,28.0
2024-11-21 12:44:13,113.0,40.8,17.3,44.0,28.0
2024-11-21 12:44:18,114.0,40.8,17.3,44.0,28.0
2024-11-21 12:44:23,117.0,40.8,17.3,44.0,28.0
2024-11-21 12:44:28,115.0,40.8,17.3,44.0,28.0
2024-11-21 12:44:32,118.0,40.8,17.3,44.0,28.0
2024-11-21 12:44:37,118.0,40.8,17.3,44.0,28.0
2024-11-21 12:44:42,122.0,40.7,17.4,42.8,27.7
2024-11-21 12:44:47,124.0,40.7,17.4,42.8,27.7
2024-11-21 12:44:53,124.0,40.7,17.4,42.8,27.7
2024-11-21 12:44:58,123.0,40.7,17.4,42.8,27.7
2024-11-21 12:45:03,124.0,40.7,17.4,42.8,27.7
2024-11-21 12:45:08,124.0,40.7,17.4,42.8,27.7
2024-11-21 12:45:13,122.0,40.7,17.4,42.8,27.7
2024-11-21 12:45:18,124.0,40.7,17.4,42.8,27.7
2024-11-21 12:45:23,121.0,40.7,17.4,42.8,27.7
2024-11-21 12:45:28,122.0,40.7,17.4,42.8,27.7
2024-11-21 12:45:33,124.0,40.7,17.4,42.8,27.7
2024-11-21 12:45:38,124.0,40.7,17.4,42.8,27.7
2024-11-21 12:45:42,124.0,40.5,17.9,41.8,27.5
2024-11-21 12:45:43,114.0,40.5,17.9,41.8,27.5
2024-11-21 12:45:48,112.0,40.5,17.9,41.8,27.5
2024-11-21 12:45:53,115.0,40.5,17.9,41.8,27.5
2024-11-21 12:45:58,111.0,40.5,17.9,41.8,27.5
2024-11-21 12:46:02,111.0,40.5,17.9,41.8,27.5
2024-11-21 12:46:07,110.0,40.5,17.9,41.8,27.5
2024-11-21 12:46:12,113.0,40.5,17.9,41.8,27.5
2024-11-21 12:46:17,109.0,40.5,17.9,41.8,27.5
2024-11-21 12:46:23,108.0,40.5,17.9,41.8,27.5
2024-11-21 12:46:29,108.0,40.5,17.9,41.8,27.5
2024-11-21 12:46:34,108.0,40.5,17.9,41.8,27.5
2024-11-21 12:46:38,108.0,40.5,17.9,41.8,27.5
2024-11-21 12:46:42,108.0,40.1,18.2,41.3,27.3
2024-11-21 12:46:43,112.0,40.1,18.2,41.3,27.3
2024-11-21 12:46:48,112.0,40.1,18.2,41.3,27.3
2024-11-21 12:46:53,114.0,40.1,18.2,41.3,27.3
2024-11-21 12:46:58,114.0,40.1,18.2,41.3,27.3
2024-11-21 12:47:04,116.0,40.1,18.2,41.3,27.3
2024-11-21 12:47:19,114.0,40.1,18.2,41.3,27.3
2024-11-21 12:47:24,114.0,40.1,18.2,41.3,27.3
2024-11-21 12:47:29,114.0,40.1,18.2,41.3,27.3
2024-11-21 12:47:34,116.0,40.1,18.2,41.3,27.3
2024-11-21 12:47:42,116.0,40.1,18.3,41.2,27.3
2024-11-21 12:48:04,114.0,40.1,18.3,41.2,27.3
2024-11-21 12:48:09,113.0,40.1,18.3,41.2,27.3
2024-11-21 12:48:13,113.0,40.1,18.3,41.2,27.3
2024-11-21 12:48:18,112.0,40.1,18.3,41.2,27.3
2024-11-21 12:48:23,114.0,40.1,18.3,41.2,27.3
2024-11-21 12:48:28,114.0,40.1,18.3,41.2,27.3
2024-11-21 12:48:42,114.0,40.1,18.0,41.4,27.3
2024-11-21 12:48:44,118.0,40.1,18.0,41.4,27.3
2024-11-21 12:49:04,114.0,40.1,18.0,41.4,27.3
2024-11-21 12:49:42,114.0,39.9,17.9,41.7,27.2
2024-11-21 12:50:05,116.0,39.9,17.9,41.7,27.2
2024-11-21 12:50:09,118.0,39.9,17.9,41.7,27.2
2024-11-21 12:50:15,118.0,39.9,17.9,41.7,27.2
2024-11-21 12:50:19,116.0,39.9,17.9,41.7,27.2
2024-11-21 12:50:24,111.0,39.9,17.9,41.7,27.2
2024-11-21 12:50:29,107.0,39.9,17.9,41.7,27.2
2024-11-21 12:50:34,115.0,39.9,17.9,41.7,27.2
2024-11-21 12:50:39,114.0,39.9,17.9,41.7,27.2
2024-11-21 12:50:42,114.0,39.8,18.4,41.8,27.3
2024-11-21 12:50:45,114.0,39.8,18.4,41.8,27.3
2024-11-21 12:50:49,118.0,39.8,18.4,41.8,27.3
2024-11-21 12:50:54,108.0,39.8,18.4,41.8,27.3
2024-11-21 12:51:04,115.0,39.8,18.4,41.8,27.3
2024-11-21 12:51:09,104.0,39.8,18.4,41.8,27.3
2024-11-21 12:51:15,97.0,39.8,18.4,41.8,27.3
2024-11-21 12:51:20,114.0,39.8,18.4,41.8,27.3
2024-11-21 12:51:24,112.0,39.8,18.4,41.8,27.3
2024-11-21 12:51:30,104.0,39.8,18.4,41.8,27.3
2024-11-21 12:51:35,109.0,39.8,18.4,41.8,27.3
2024-11-21 12:51:39,115.0,39.8,18.4,41.8,27.3
2024-11-21 12:51:42,115.0,39.7,18.8,41.2,27.2
2024-11-21 12:51:44,119.0,39.7,18.8,41.2,27.2
2024-11-21 12:51:49,110.0,39.7,18.8,41.2,27.2
2024-11-21 12:51:54,111.0,39.7,18.8,41.2,27.2
2024-11-21 12:51:59,108.0,39.7,18.8,41.2,27.2
2024-11-21 12:52:04,102.0,39.7,18.8,41.2,27.2
2024-11-21 12:52:09,111.0,39.7,18.8,41.2,27.2
2024-11-21 12:52:15,121.0,39.7,18.8,41.2,27.2
2024-11-21 12:52:19,123.0,39.7,18.8,41.2,27.2
2024-11-21 12:52:24,120.0,39.7,18.8,41.2,27.2
2024-11-21 12:52:29,123.0,39.7,18.8,41.2,27.2
2024-11-21 12:52:34,121.0,39.7,18.8,41.2,27.2
2024-11-21 12:52:39,114.0,39.7,18.8,41.2,27.2
2024-11-21 12:52:42,114.0,39.6,18.9,40.6,27.0
2024-11-21 12:52:44,117.0,39.6,18.9,40.6,27.0
2024-11-21 12:52:49,113.0,39.6,18.9,40.6,27.0
2024-11-21 12:52:54,110.0,39.6,18.9,40.6,27.0
2024-11-21 12:53:04,115.0,39.6,18.9,40.6,27.0
2024-11-21 12:53:18,117.0,39.6,18.9,40.6,27.0
2024-11-21 12:53:19,115.0,39.6,18.9,40.6,27.0
2024-11-21 12:53:19,115.0,39.6,18.9,40.6,27.0
2024-11-21 12:53:25,118.0,39.6,18.9,40.6,27.0
2024-11-21 12:53:35,118.0,39.6,18.9,40.6,27.0
2024-11-21 12:53:37,113.0,39.6,18.9,40.6,27.0
2024-11-21 12:53:42,113.0,39.4,18.9,40.6,26.9
2024-11-21 12:53:43,114.0,39.4,18.9,40.6,26.9
2024-11-21 12:53:44,116.0,39.4,18.9,40.6,26.9
2024-11-21 12:53:50,116.0,39.4,18.9,40.6,26.9
2024-11-21 12:54:04,129.0,39.4,18.9,40.6,26.9
2024-11-21 12:54:04,119.0,39.4,18.9,40.6,26.9
2024-11-21 12:54:07,136.0,39.4,18.9,40.6,26.9
2024-11-21 12:54:10,139.0,39.4,18.9,40.6,26.9
2024-11-21 12:54:15,118.0,39.4,18.9,40.6,26.9
2024-11-21 12:54:20,115.0,39.4,18.9,40.6,26.9
2024-11-21 12:54:25,118.0,39.4,18.9,40.6,26.9
2024-11-21 12:54:39,133.0,39.4,18.9,40.6,26.9
2024-11-21 12:54:39,131.0,39.4,18.9,40.6,26.9
2024-11-21 12:54:39,122.0,39.4,18.9,40.6,26.9
2024-11-21 12:54:42,122.0,39.5,18.9,41.2,27.1
2024-11-21 12:54:44,129.0,39.5,18.9,41.2,27.1
2024-11-21 12:54:49,129.0,39.5,18.9,41.2,27.1
2024-11-21 12:54:54,128.0,39.5,18.9,41.2,27.1
2024-11-21 12:55:24,127.0,39.5,18.9,41.2,27.1
2024-11-21 12:55:24,123.0,39.5,18.9,41.2,27.1
2024-11-21 12:55:40,129.0,39.5,18.9,41.2,27.1
2024-11-21 12:55:40,124.0,39.5,18.9,41.2,27.1
2024-11-21 12:55:40,124.0,39.5,18.9,41.2,27.1
2024-11-21 12:55:42,124.0,39.6,19.1,41.5,27.2
2024-11-21 12:55:45,123.0,39.6,19.1,41.5,27.2
2024-11-21 12:55:50,118.0,39.6,19.1,41.5,27.2
2024-11-21 12:55:55,124.0,39.6,19.1,41.5,27.2
2024-11-21 12:55:59,125.0,39.6,19.1,41.5,27.2
2024-11-21 12:56:09,126.0,39.6,19.1,41.5,27.2
2024-11-21 12:56:10,126.0,39.6,19.1,41.5,27.2
2024-11-21 12:56:15,121.0,39.6,19.1,41.5,27.2
2024-11-21 12:56:22,116.0,39.6,19.1,41.5,27.2
2024-11-21 12:56:37,116.0,39.6,19.1,41.5,27.2
2024-11-21 12:56:37,114.0,39.6,19.1,41.5,27.2
2024-11-21 12:56:37,112.0,39.6,19.1,41.5,27.2
2024-11-21 12:56:42,112.0,39.4,19.0,41.9,27.2
2024-11-21 12:56:56,130.0,39.4,19.0,41.9,27.2
2024-11-21 12:56:56,124.0,39.4,19.0,41.9,27.2
2024-11-21 12:56:56,114.0,39.4,19.0,41.9,27.2
2024-11-21 12:56:56,112.0,39.4,19.0,41.9,27.2
2024-11-21 12:57:05,125.0,39.4,19.0,41.9,27.2
2024-11-21 12:57:10,134.0,39.4,19.0,41.9,27.2
2024-11-21 12:57:18,134.0,39.4,19.0,41.9,27.2
2024-11-21 12:57:21,131.0,39.4,19.0,41.9,27.2
2024-11-21 12:57:42,131.0,39.3,19.1,41.7,27.2
2024-11-21 12:58:05,122.0,39.3,19.1,41.7,27.2
2024-11-21 12:58:09,124.0,39.3,19.1,41.7,27.2
2024-11-21 12:58:15,124.0,39.3,19.1,41.7,27.2
2024-11-21 12:58:20,124.0,39.3,19.1,41.7,27.2
2024-11-21 12:58:24,126.0,39.3,19.1,41.7,27.2
2024-11-21 12:58:29,138.0,39.3,19.1,41.7,27.2
2024-11-21 12:58:29,135.0,39.3,19.1,41.7,27.2
2024-11-21 12:58:29,132.0,39.3,19.1,41.7,27.2
2024-11-21 12:58:29,129.0,39.3,19.1,41.7,27.2
2024-11-21 12:58:29,128.0,39.3,19.1,41.7,27.2
2024-11-21 12:58:29,128.0,39.3,19.1,41.7,27.2
2024-11-21 12:58:29,127.0,39.3,19.1,41.7,27.2
2024-11-21 12:58:29,124.0,39.3,19.1,41.7,27.2
2024-11-21 12:58:39,123.0,39.3,19.1,41.7,27.2
2024-11-21 12:58:42,123.0,39.1,19.3,41.3,27.0
2024-11-21 12:58:59,125.0,39.1,19.3,41.3,27.0
2024-11-21 12:59:04,125.0,39.1,19.3,41.3,27.0
2024-11-21 12:59:14,124.0,39.1,19.3,41.3,27.0
2024-11-21 12:59:19,131.0,39.1,19.3,41.3,27.0
2024-11-21 12:59:24,131.0,39.1,19.3,41.3,27.0
2024-11-21 12:59:29,128.0,39.1,19.3,41.3,27.0
2024-11-21 12:59:34,125.0,39.1,19.3,41.3,27.0
2024-11-21 12:59:39,125.0,39.1,19.3,41.3,27.0
2024-11-21 12:59:42,125.0,39.0,19.4,41.0,26.9
2024-11-21 12:59:44,119.0,39.0,19.4,41.0,26.9
2024-11-21 12:59:50,118.0,39.0,19.4,41.0,26.9
2024-11-21 12:59:54,122.0,39.0,19.4,41.0,26.9
2024-11-21 12:59:59,122.0,39.0,19.4,41.0,26.9
2024-11-21 13:00:04,121.0,39.0,19.4,41.0,26.9
2024-11-21 13:00:09,92.0,39.0,19.4,41.0,26.9
2024-11-21 13:00:14,91.0,39.0,19.4,41.0,26.9
2024-11-21 13:00:20,92.0,39.0,19.4,41.0,26.9
2024-11-21 13:00:42,92.0,39.2,19.1,41.9,27.1
2024-11-21 13:00:45,105.0,39.2,19.1,41.9,27.1
2024-11-21 13:00:50,108.0,39.2,19.1,41.9,27.1
2024-11-21 13:00:54,106.0,39.2,19.1,41.9,27.1
2024-11-21 13:00:59,111.0,39.2,19.1,41.9,27.1
2024-11-21 13:01:04,112.0,39.2,19.1,41.9,27.1
2024-11-21 13:01:09,124.0,39.2,19.1,41.9,27.1
2024-11-21 13:01:15,137.0,39.2,19.1,41.9,27.1
2024-11-21 13:01:19,137.0,39.2,19.1,41.9,27.1
2024-11-21 13:01:24,136.0,39.2,19.1,41.9,27.1
2024-11-21 13:01:29,132.0,39.2,19.1,41.9,27.1
2024-11-21 13:01:35,129.0,39.2,19.1,41.9,27.1
2024-11-21 13:01:39,128.0,39.2,19.1,41.9,27.1
2024-11-21 13:01:42,128.0,39.4,19.1,42.4,27.3
2024-11-21 13:01:45,125.0,39.4,19.1,42.4,27.3
2024-11-21 13:01:49,122.0,39.4,19.1,42.4,27.3
2024-11-21 13:01:54,111.0,39.4,19.1,42.4,27.3
2024-11-21 13:02:04,106.0,39.4,19.1,42.4,27.3
2024-11-21 13:02:10,110.0,39.4,19.1,42.4,27.3
2024-11-21 13:02:15,107.0,39.4,19.1,42.4,27.3
2024-11-21 13:02:19,103.0,39.4,19.1,42.4,27.3
2024-11-21 13:02:25,115.0,39.4,19.1,42.4,27.3
2024-11-21 13:02:29,116.0,39.4,19.1,42.4,27.3
2024-11-21 13:02:34,121.0,39.4,19.1,42.4,27.3
2024-11-21 13:02:39,116.0,39.4,19.1,42.4,27.3
2024-11-21 13:02:42,116.0,39.6,19.1,43.3,27.6
2024-11-21 13:02:44,116.0,39.6,19.1,43.3,27.6
2024-11-21 13:02:49,115.0,39.6,19.1,43.3,27.6
2024-11-21 13:02:54,116.0,39.6,19.1,43.3,27.6
2024-11-21 13:03:10,118.0,39.6,19.1,43.3,27.6
2024-11-21 13:03:15,116.0,39.6,19.1,43.3,27.6
2024-11-21 13:03:19,116.0,39.6,19.1,43.3,27.6
2024-11-21 13:03:24,117.0,39.6,19.1,43.3,27.6
2024-11-21 13:03:29,118.0,39.6,19.1,43.3,27.6
2024-11-21 13:03:35,117.0,39.6,19.1,43.3,27.6
2024-11-21 13:03:40,118.0,39.6,19.1,43.3,27.6
2024-11-21 13:03:44,118.0,39.6,19.1,43.3,27.6
2024-11-21 13:03:49,117.0,39.6,19.1,43.3,27.6
2024-11-21 13:04:03,118.0,39.6,19.1,43.3,27.6
2024-11-21 13:04:06,116.0,39.6,19.1,43.3,27.6
2024-11-21 13:04:06,113.0,39.6,19.1,43.3,27.6
2024-11-21 13:04:10,112.0,39.6,19.1,43.3,27.6
2024-11-21 13:04:14,112.0,39.6,19.1,43.3,27.6
2024-11-21 13:04:19,112.0,39.6,19.1,43.3,27.6
2024-11-21 13:04:24,115.0,39.6,19.1,43.3,27.6
2024-11-21 13:04:30,116.0,39.6,19.1,43.3,27.6
2024-11-21 13:04:37,115.0,39.6,19.1,43.3,27.6
2024-11-21 13:04:42,115.0,39.6,19.1,43.3,27.6
2024-11-21 13:04:48,116.0,39.6,19.1,43.3,27.6
2024-11-21 13:04:50,118.0,39.6,19.1,43.3,27.6
2024-11-21 13:05:02,117.0,39.6,19.1,43.3,27.6
2024-11-21 13:05:10,118.0,39.6,19.1,43.3,27.6
2024-11-21 13:06:50,133.0,39.6,19.1,43.3,27.6
2024-11-21 13:06:50,132.0,39.6,19.1,43.3,27.6
2024-11-21 13:06:50,129.0,39.6,19.1,43.3,27.6
2024-11-21 13:06:50,127.0,39.6,19.1,43.3,27.6
2024-11-21 13:06:50,127.0,39.6,19.1,43.3,27.6
2024-11-21 13:06:50,123.0,39.6,19.1,43.3,27.6
2024-11-21 13:06:50,122.0,39.6,19.1,43.3,27.6
2024-11-21 13:06:50,121.0,39.6,19.1,43.3,27.6
2024-11-21 13:06:50,121.0,39.6,19.1,43.3,27.6
2024-11-21 13:06:50,118.0,39.6,19.1,43.3,27.6
2024-11-21 13:06:51,123.0,39.6,19.1,43.3,27.6
2024-11-21 13:06:56,116.0,39.6,19.1,43.3,27.6
2024-11-21 13:07:01,114.0,39.6,19.1,43.3,27.6
2024-11-21 13:07:06,114.0,39.6,19.1,43.3,27.6
2024-11-21 13:07:11,118.0,39.6,19.1,43.3,27.6
2024-11-21 13:07:16,119.0,39.6,19.1,43.3,27.6
2024-11-21 13:07:21,117.0,39.6,19.1,43.3,27.6
2024-11-21 13:07:26,117.0,39.6,19.1,43.3,27.6
2024-11-21 13:07:31,114.0,39.6,19.1,43.3,27.6
2024-11-21 13:07:36,106.0,39.6,19.1,43.3,27.6
2024-11-21 13:07:41,109.0,39.6,19.1,43.3,27.6
2024-11-15 11:29:39,62.0,30.3,26.6,39.8,23.2
2024-11-15 11:30:06,89.0,30.3,26.6,39.8,23.2
2024-11-15 11:30:07,88.0,30.3,26.6,39.8,23.2
2024-11-15 11:30:08,87.0,30.3,26.6,39.8,23.2
2024-11-15 11:30:09,87.0,30.3,26.6,39.8,23.2
2024-11-15 11:30:10,86.0,30.3,26.6,39.8,23.2
2024-11-15 11:30:11,85.0,30.3,26.6,39.8,23.2
2024-11-15 11:30:12,85.0,30.3,26.6,39.8,23.2
2024-11-15 11:30:13,84.0,30.3,26.6,39.8,23.2
2024-11-15 11:30:14,83.0,30.3,26.6,39.8,23.2
2024-11-15 11:30:15,83.0,30.3,26.6,39.8,23.2
2024-11-15 11:30:16,82.0,30.3,26.6,39.8,23.2
2024-11-15 11:30:17,80.0,30.3,26.6,39.8,23.2
2024-11-15 11:30:18,80.0,30.3,26.6,39.8,23.2
2024-11-15 11:30:19,80.0,30.3,26.6,39.8,23.2
2024-11-15 11:30:20,80.0,30.3,26.6,39.8,23.2
2024-11-15 11:30:22,81.0,30.3,26.6,39.8,23.2
2024-11-15 11:30:22,81.0,30.3,26.6,39.8,23.2
2024-11-15 11:30:23,81.0,30.3,26.6,39.8,23.2
2024-11-15 11:30:24,82.0,30.3,26.6,39.8,23.2
2024-11-15 11:30:25,82.0,30.3,26.6,39.8,23.2
2024-11-15 11:30:27,83.0,30.3,26.6,39.8,23.2
2024-11-15 11:30:27,82.0,30.3,26.6,39.8,23.2
2024-11-15 11:30:28,83.0,30.3,26.6,39.8,23.2
2024-11-15 11:30:29,83.0,30.3,26.6,39.8,23.2
2024-11-15 11:30:30,83.0,30.3,26.6,39.8,23.2
2024-11-15 11:30:32,82.0,30.3,26.6,39.8,23.2
2024-11-15 11:30:32,82.0,30.3,26.6,39.8,23.2
2024-11-15 11:30:33,81.0,30.3,26.6,39.8,23.2
2024-11-15 11:30:34,81.0,30.3,26.6,39.8,23.2
2024-11-15 11:30:35,78.0,30.3,26.6,39.8,23.2
2024-11-15 11:30:36,77.0,30.3,26.6,39.8,23.2
2024-11-15 11:30:37,77.0,30.3,26.6,39.8,23.2
2024-11-15 11:30:38,75.0,30.3,26.6,39.8,23.2
2024-11-15 11:30:39,73.0,31.4,25.7,41.8,24.1
2024-11-15 11:30:40,73.0,31.4,25.7,41.8,24.1
2024-11-15 11:30:41,73.0,31.4,25.7,41.8,24.1
2024-11-15 11:30:42,73.0,31.4,25.7,41.8,24.1
2024-11-15 11:30:43,73.0,31.4,25.7,41.8,24.1
2024-11-15 11:30:44,74.0,31.4,25.7,41.8,24.1
2024-11-15 11:30:46,74.0,31.4,25.7,41.8,24.1
2024-11-15 11:30:46,74.0,31.4,25.7,41.8,24.1
2024-11-15 11:30:47,75.0,31.4,25.7,41.8,24.1
2024-11-15 11:30:48,75.0,31.4,25.7,41.8,24.1
2024-11-15 11:30:49,76.0,31.4,25.7,41.8,24.1
2024-11-15 11:30:50,75.0,31.4,25.7,41.8,24.1
2024-11-15 11:30:51,75.0,31.4,25.7,41.8,24.1
2024-11-15 11:30:52,75.0,31.4,25.7,41.8,24.1
2024-11-15 11:30:53,75.0,31.4,25.7,41.8,24.1
2024-11-15 11:30:54,75.0,31.4,25.7,41.8,24.1
2024-11-15 11:30:55,76.0,31.4,25.7,41.8,24.1
2024-11-15 11:30:56,76.0,31.4,25.7,41.8,24.1
2024-11-15 11:30:57,75.0,31.4,25.7,41.8,24.1
2024-11-15 11:30:58,76.0,31.4,25.7,41.8,24.1
2024-11-15 11:30:59,76.0,31.4,25.7,41.8,24.1
2024-11-15 11:31:01,77.0,31.4,25.7,41.8,24.1
2024-11-15 11:31:02,78.0,31.4,25.7,41.8,24.1
2024-11-15 11:31:04,79.0,31.4,25.7,41.8,24.1
2024-11-15 11:31:04,79.0,31.4,25.7,41.8,24.1
2024-11-15 11:31:05,80.0,31.4,25.7,41.8,24.1
2024-11-15 11:31:06,82.0,31.4,25.7,41.8,24.1
2024-11-15 11:31:07,82.0,31.4,25.7,41.8,24.1
2024-11-15 11:31:08,81.0,31.4,25.7,41.8,24.1
2024-11-15 11:31:09,81.0,31.4,25.7,41.8,24.1
2024-11-15 11:31:10,81.0,31.4,25.7,41.8,24.1
2024-11-15 11:31:11,80.0,31.4,25.7,41.8,24.1
2024-11-15 11:31:12,80.0,31.4,25.7,41.8,24.1
2024-11-15 11:31:13,80.0,31.4,25.7,41.8,24.1
2024-11-15 11:31:14,80.0,31.4,25.7,41.8,24.1
2024-11-15 11:31:15,80.0,31.4,25.7,41.8,24.1
2024-11-15 11:31:16,80.0,31.4,25.7,41.8,24.1
2024-11-15 11:31:17,80.0,31.4,25.7,41.8,24.1
2024-11-15 11:31:18,80.0,31.4,25.7,41.8,24.1
2024-11-15 11:31:19,80.0,31.4,25.7,41.8,24.1
2024-11-15 11:31:20,81.0,31.4,25.7,41.8,24.1
2024-11-15 11:31:21,82.0,31.4,25.7,41.8,24.1
2024-11-15 11:31:23,82.0,31.4,25.7,41.8,24.1
2024-11-15 11:31:23,81.0,31.4,25.7,41.8,24.1
2024-11-15 11:31:24,80.0,31.4,25.7,41.8,24.1
2024-11-15 11:31:25,80.0,31.4,25.7,41.8,24.1
2024-11-15 11:31:26,80.0,31.4,25.7,41.8,24.1
